"Today in Isha Vidya Rural school. Coimbatore. A must visit for teachers and administrators. A model worth replication. Of a kind which shall produce worthy human beings for humanity and nation building. Don't miss. @ishafoundation","NAG"
"Muslim League Ka Jhanda (flag of Muslim League) Congress Ka Agenda (agenda of Congress) has been exposed once again. Congress is history sheeter criminal for communal polarization","OAG"
"Journey of Congress president Shri Rahul Gandhi from Amethi to Wayanad exposes character of Congress which carries veil of secularism and bag of communalism. Divide and rule policy has been identity of Grand Old Party","OAG"
"Today addressed public meeting at Mukkam in Wayanad Kerala in favour of Shri Thushar Vellappally president of Bharath Dharma Jana Sena who is NDA candidate from Wayanad Lok Sabha seat in the upcoming Lok Sabha elections","NAG"
"Pictures from my Paidal Daura in Hakimpet Karwan. Every Paidal Daura is a reminder to me of my constituents' hopes & aspirations. And as the pictures show it's a testament to Majlis's commitment to solidarity & diversity. On April 11 vote for Kite!","NAG"
"KCR is absolutey right. No incumbent Prime Minister had such an empty campaign. He literally has no policy record on which he can seek votes all he has is more of the same: Hindu-Muslim Nehru 'main toh fakeer hoon' etc","OAG"
"Modi says Pak is counting corpses but have you counted the victims of Malegaon Mecca Masjid Samjhauta & Ajmer attacks? Each time acquittals happened because of deliberately shoddy prosecutions","OAG"
"It ensured construction of schools colleges & basthi dawakhanas. Majlis stood by our Hindu sisters who are victim to the cruel social evil of abandonment without divorce. Majlis contests its elections on its record of five years not the demographics of Varanasi or Wayanad","NAG"
"We should involve in public awakening so that process of building a magnificent Sri Ram Mandir is begun at the earliest. At the same time we must ensure that a govt having a national viewpoint committed to building SriRamMandir comes again. -Sarsanghchalak","NAG"
"#SadhviComment | It is shocking that a woman facing charges is getting a ticket today. BJP is making a mockery of the IPS officers of the country: Abha Singh Advocate & Social Activist","OAG"
"#SadhviComment | Controversial: Sadhvi Pragya targets 26/11 martyr Hemant Karkare says he died due to her 'annihilation' curse after he questioned her in the Malegaon blasts case","OAG"
"Tune in to NaMo TV right away. Soon Shri @narendramodi will address a massive rally at Amreli Gujarat. The atmosphere is enthusiastic and exciting","NAG"
"Opposition has no vision to take the country ahead. They do not have any mission and their leaders lack vision. They only want to remove Modi and that is why day in and out they chant - 'Modi Hatao': PM @narendramodi in Bhubaneswar","OAG"
"In Yogi's Gorakhpur at the Imambada. Land on which Gorakhnath temple (Adityanath is its 'Mahant' or head-priest) stands was granted by a Muslim ruler Nawab Asaf-ud-Daula of Awadh. He granted land to this Imambada too. India is far more diverse than wht our hateful leaders project it","NAG"
"During Babri Masjid years as a child who was growing up in a small town of UP I remember Advani as a symbol of terror. His single largest contribution is that he has single-handedly communalised our influential middle class & bureaucracy. History will never forgive him for his sins","OAG"
"Terrorism is waging war against the country. Sadhvi Praygya is the prime accused in the 2008 Malegaon blasts that killed nine people. BJP inducting her as a candidate is anti-India politics. From now on the BJP does not have the locus to talk about nationalism","OAG"
"Talking about Dalits Dalit issues Dalit politics is NOT Casteism. Talking about Muslims Muslim issues Muslim politics is NOT Communalism. Discrimination/violence based on caste is casteism. Discrimination/violence based on religion is communalism. Got it ?","NAG"
"Back to Mandir and Kashmir? Internal enemy external enemy? Manifesto shows BJP's confusion & nervousness abt going into the elections. Don't they have a single scheme in 5 yrs they wanted to carry forward? If you choose BJP you are choosing anxiety fear and resentful nationalism","OAG"
"Muslims do vote in blocks. So do Brahmins Thakurs & other caste gps. But no religious head or otherwise is 'thekedaar' of Muslim votes. They vote out of free will. Indian democracy will take a few more decades before v start voting based on performance/merits of the candidate/party","NAG"
"Eating Gobar and drinking Gau-Mutra cured her Cancer. Meet Scientist Sadhvi Pragya! How can any educated and sensible person ever vote for this bullshit?","OAG"
"How come literally every other BJP leader is such a coward? They cannot even answer simple questions. Either they get pissed off in anger or run away. Did everyone take inspiration from their dear leader? Bas Dosti Bani Rahe 4.0","OAG"
"AAP is no longer the party it was. In 2015 it won 67 seats lost badly in MCD. That is the only benchmark. Then AAP had 26% votes/Congress 22%. That way 4/3 formula is better. If AAP/Cong in its narrow mindedneas go alone they will lose all","CAG"
"@AamAadmiParty @ArvindKejriwal @RahulGandhi should stop fooling people that they want to defeat Modi/BJP/RSS. They all dont have national intertest in their heart but narrow political gains. Leaders don't want to learn from Germany","OAG"
"At a BJP rally in Kairana today it's all Pulwama & how 'ghaddars' within India should be taught a lesson. BJP MLA even calls all opposition Pakistani. No mention of Vikas Achche Din 2 crore jobs. Audience totally disconnected. Let me ask the 31% is this why you had elected Modi?","OAG"
"Post May 2019 thinking of a scenario where Narendra Modi is sitting in opposition. Will he be able to do it gracefully ? What kind of opposition leader will he be?","CAG"
"'Injustice anywhere is threat to justice everywhere'. Sincerely thankful to Minister Sushma Swaraj for raising the issue of abduction & forced conversion of our Hindu sisters in Pakistan. Now expecting her to show the same concern and empathy for our Indian brothers in Gurugram","NAG"
"The same killing fields of Muzaffarnagar of 2013. Heard stories of healing-reconciliation taken place in the last 5 years. Back in 2014 BJP had got a massive political victory in this area but it doesn't seem to figure in main election issues now. #2019LokSabhaElections","NAG"
"What Modi rule has left us with & Y this election will decide if we will remain a democracy at all- 1-Undermining of democratic institutions 2-Concentration of power in 1 man: adhoc-illogical decisions like notebandi 3-Legitimising lies & deceit by none other than the Prime Minister","OAG"
"Will @jigneshmevani80 put up a challenge to BJP in Gujarat in #LokSabhaEections2019 ? In a few minutes from now meet this charismatic leader who mobilised Dalits against Modi in his home state and became an MLA","NAG"
"What is at stake in #LokSabhaElections2019 ? What's the legacy of 5 years of Narendra Modi rule ? Will India remain a secular democracy or not ?","NAG"
"This was a BJP rally to address Dalit voters. Most of the audience were BJP workers themselves half of them women. Some speakers started critiquing & even abusing Mayawati for 'selling' Dalit votes. A woman next to me was visibly upset & tearful. 'Can't bear this insult of Behen ji'","OAG"
"Gowher sb no problem in opposing me or @rohini_sgh. Do it by all means. But democratic societies should have ground rules on disagreements. Why should opposition to a contrarian view end up with labelling people? Rohini has been called an Islamophobe & anti-Muslim. Is this fair?","CAG"
"I pity Muslim journalists working for RepublicTV that's unapologetically anti-Muslim & anti-India. RTV is using Muslim journos to do anti-Muslim stories. Only political parallel of this I see r the Muslims associated wt 'Muslim Rashtriya Manch' of the RSS","OAG"
"While there are credible reports suggesting that Prime Minister was shooting for a PR film hours after the Pulwama incident. It has been more than a week since pulwama happened. Has Narendra Modi visited even one family of the soldiers martyred in the attack ? #WhyModi","CAG"
"'Nishan-e-Pakistan' Saudi Crown Prince Mohammad Bin Salman gets a royal welcome by Indian Prime Minister @narendramodi. Prince donated $20 billion to Pakistan a day after the pulwama attack that killed 40 Indian soldiers","CAG"
"While Kashmiris outside Kashmir continue to suffer and Governor @tathagata2 asking for their total boycott PM Modi refuses to appeal for calm or prevent revenge attacks on them","OAG"
"10 April 2014 instruction of ECI gives exemption to PM and other SPG Protectees to use Govt vehicle nothing on exclusion from checking! By suspending IAS officer Mohammed Mohsin it's ECI who has acted contrary to their motto : Free and Fair Elections","OAG"
"India's ruling party fields a terror accused out on bail against a mainstream politician. Lazy/crony media: 'fierce fight between Sadhvi Praggya vs Digvijiya Singh etc","OAG"
"Why is the Pradhan Sevak above everyone else @ECISVEEP? Shame on you! #JustIn | Election Commission of India suspends official for checking PM's helicopter in Sambalpur #Odisha","OAG"
"Union Minister Manoj Sinha threatens detractors in Ghazipur says anyone who points a finger towards his workers & eyes that look menacingly ""will not exist!"" ""Detractors will be taken care of in 4 hours.""","OAG"
"Visited Dal Lake area today and took note of people's issues along with a team of young volunteers from JKPM. It's heartbreaking to see people struggling for even basics in Kashmir. Denial of basic facilities is violative of people's dignity. We need new thinking on urban issues","NAG"
"A 5-member team sent today to study ""Delhi Model"" of Govt schools. District Adm Srinagar will be taking 20 schools as pilot project. Focus on Prime / Secondary Schools. Ideas suggestions & contributions are welcome. We will be taking off this month","NAG"
"Dr. Shah Faesal talks about the ridiculous highway ban that'll be imposed 2 days every week. As @sofireyaz said these look like deliberate attempts to alienate Kashmiris so as to ensure a poll boycott that will benefit the centre's representatives","CAG"
"Brilliant piece of investigative reportage by Yashraj Sharma who documents step by step how the Dehradun attacks on Kashmiri students were planned and executed over FB & Whatsapp","NAG"
"Yes they are our targets. We have lost three sons from Uttarakhand in the attacks. Kashmiris must leave Dehradun. We are warning them and those who give them shelter. Vikas Verma convenor of the Bajrang Dal in Dehradun said","OAG"
"According to this 12 students beaten up by Bajrang Dal in Uttarakhand. BD does not deny the attack says: ""we will ensure no Kashmiri Muslim studies or stays here"". RW activists allegedly engaged in vandalism forcing their way into the university campus","OAG"
"In the wake of the recent terror attack in south Kashmir where up to 40 CRPF personnel were killed right-wing groups in Dehradun called Kashmiris as traitors and demanded all Kashmiri students to leave the city within 24 hours","OAG"
"Anil Ambani Chairman Of Reliance Communications Writes: Sincere & heartfelt thanks to my respected elder brother Mukesh & Nita for standing by me during these trying timesâ€¦I & my family are grateful & deeply touched with their gesture. #MukeshSavesAnil","NAG"
"#NationalWarMemorial is being dedicated to the Armed Forces by PM today. The event involves Addressing of ESM Rally by PM that starts around 3.30pm and followed by dedication ceremony which starts with arrival of hon'ble PM at the Memorial site at approx 5.45pm. Watch live on DD","NAG"
"India is the only country where Ethnic Cleansing is a Poll Promise. Shame. Shame. Shame. Shame. Shame. Doob maro","OAG"
"Kashmir an integral part of 'Republic of India' and not an autonomous region. Remove #Article370","NAG"
"@Kalaskarvenkat5 Is the BJP finding it difficult to round up support for the appalling Sadhvi Pragya on social media? Most pro Pragya tweets are from 5 follower anonymous bots controlled by a call centre. Come on guys. At least use your five rupee tweeters!","CAG"
"One way of testing the claims of both sides would be for Modiji to fight Rahul in Wayanad. And for Priyanka to fight Modiji in Varanasi","NAG"
"We must get our Wing Commander back but don't forget that 1)We successfully hit a terror camp 2)The Pak jets were chased away by the IAF today before they could retaliate. Let's not swing irrationally from euphoria to anger. We made our point. Now bring the WC home & de-escalate","NAG"
"A great nation retaliates against terrorists. Impotent frustrated little men target other Indians-innocent students Muslims journos women and those with different views-and claim they are taking revenge for a terrorist attack","OAG"
"Jihadi Terrorism scores again. Prime minister of Mali and his entire government resign as Islamist violence surges. 100s die but no Christchurch-like vigils in London Paris Toronto or New York. Think why","CAG"
"Kya bakwaas hai ye. Shastri conspiracy theory film! Agreed you're a propaganda peddler but making a saas-bahu-serial-like dinner table debate and calling it a 'film'? Spare us. Also criminal waste of a bunch of fabulous actors. #TheWhataboutryFiles","OAG"
"What a farce. Is EC sleeping ? Vivek Oberoi's PM Narendra Modi to hit theatres on April 12","CAG"
"#MainBhiChowkidar is the most convenient way to shift accountability to people. I'll explain. ""Everyone who is fighting corruption is a Chowkidaar"" Admitted. We're all fighting corruption. We all want Nirav Modi Choksi Mallya back. But who has the power to bring him back? You Modiji","CAG"
"This. in spite of Karachi Bakery clarifying that we have nothing to do with Pakistan and we are a 100 percent Indian franchise. They should now rename it to Jhandewalan Mishtan bhandar. Jaan to bachi rahegi","CAG"
"Those who R attacking Kashmiri students n shop keepers in different cities of India R helping the anti India forces who tell an average kashmiri that India is your enemy n hates you. Some people R unitentionally providing credibility to those forces by their senseless violence","OAG"
"I agree with you. The reformist movement had started in Hindus in the 19th cent n inspite of so much of opposition they made a difference. The Muslim community also needs reformists like Raja Ram Mohan Rai Jyoti Ba Phule and Ambedkar","NAG"
"Bewaqoof jahil go on YouTube and watch my farewell speech in the rajya sabha then apologies to me","OAG"
"ICYMI this is a must read piece by Jyotirmaya Sharmaâ€”There is No 'Hindu Terrorism'. But There is Something Called Sangh Parivar Terrorism","NAG"
"""Bhagat Singh and B K Dutt dropped bombs in the Assembly today in 1929. It was a protest against an institution of oppression and not against any individual. They proclaimed that """"Our sole purpose was 'to make the deaf hear' and to give the heedless a timely warning.""""""","NAG"
"Today we pay rich tributes to martyrs of Jallianwala bagh massacre in 1919. Punjab was going through huge protests against the Rowlatt Act the last straw was the arrest of two popular Congress leaders Drs Saifuddin Kichlu and Satyapal. People gathered in silent protest","NAG"
"Freedom Fighter Maghfoor Ahmad Ajazi Participated In Several Freedom Movements. He Opposed Partition of India And Founded All India Jamhur Muslim League to Counter Jinnah's All India Muslim League","NAG"
"Why no outrage on this BJP Mahila? Just because Mayawati is dalit she can be insulted in any way? We must take action against all those who use dirty language anywhere in Public life or Social Media","OAG"
"Sadhguru Calls Muslim Student a 'Talibani'. LSE Students' Union Terms It 'Islamophobic' https://thewire.in","OAG"
"@irfhabib How can it happen in a party where everything is for ""Bhog"" of one family. Insulting anyone arrogance and exploitation of women is in their blood since time of Nehru? You too would be treated like dog if you do not sing song for ""Namdaar"". First free India from dynasty","OAG"
"Being an atheist and communist if Bhagat Singh was alive today he'd be labelled anti-national by half of our population","CAG"
"BJP leader #Yeddyurappa statement claiming party will get 22 seats in Karnataka as a consequence of #BalakotAirStrike is revolting and an absolute insult to #WingCommanderAbhiNandan and the 40 CRPF soldiers martyred in Pulwama. UGH","OAG"
"Those hate-filled jingoists attacking Karachi Bakery outlets have a huge task ahead. They have to deal with many colonies shops and even schools named after Pakistani places. Same nostalgia you may find across the border. This is history. Why mix it with Pulwama tragedy","NAG"
"Why should I give Naukri (jobs) to muslims if they won't vote me in 2019 loksabha ? says BJP MP Maneka gandhi. cc @ECISVEEP","OAG"
"Remember Netaji Bose on his birth anniversary not merely for the INA as the last and final blow to colonialism but more for his plural secular socialist vision. He stood against fanaticism like a rock learnt his early lessons from C R Das. #SubhashChandraBoseJayanti","NAG"
"Sadhvi Pragya has joined BJP. Terrorism has no religion but it has a political party","OAG"
"83 year old Saroja Paati came all alone to cast her #vote at Muslim school in Triplicane south Chennai constituency I asked her as why is she taking so much effort to come & vote She said she doesn't wanna miss d opportunity & will do until she's alive #LokSabhaElection2019","NAG"
"""Vote in favor of Modi if you want to destroy Muslims"" : BJP Leader Ranjeet Bahadur in Barabanki UP. Each and Every day Hindutva Terrorists are talking about Muslim genocide #LokSabhaElection2019 becomes euphemism for Muslims' ethnic cleansing","OAG"
"Name: Tejaswi Surya. He was neither from any Dynasty nor had any Political Backing. This 28 year old youth icon is a lawyer and a former ABVP leader. Yet he got the opportunity to contest from the high profile Bangalore South constituency. This can never happen in Congress","CAG"
"Perhaps the single most well-known act of terrorism in the entire history of India is when Nathuram Godse assassinated Mahatma Gandhi. Anyone who knows anything about Indian history knows that a Hindu shot Gandhi. Modi knows this. Why might he want to gloss over that? Well","CAG"
"I have been speaking about these regressive and unacceptable practices since decades from different plateforms and podiums. During Shah Bano time I used to get death threats from some Muslim fundos. Twice Mumbai police has given me protection for long periods of time. Got it?","OAG"
"Islamic groups supporting Rahul in Wayanad have a frightening air about them when it comes to social harmony and national security. They have been accused of the worse forms of anti-Hindu and anti-Christian campaigns writes senior journalist @UdayMahurkar","OAG"
"Every Hindu in Bhopal who respects the sacrifice of our heroes of the 800 years of struggle against foreign sabotage of India and who remembers the Emergency atrocities must line up from morning and vote for Sadhya Pragya","CAG"
"This man just whitewashed the real truth but AndhBhakts will never understand the theory of Hum do Humare Do. As they were born servants and will remain servants of those two industrialists. #HumDoHumareDoKiSarkaar #NoVoteToBJP #VoteforIndia #VoteforCongress","OAG"
"Attention was exactly what these inconsequential polls always wanted and many P@ki$tanis were brain-dead enough to give it to them. PS: I did #VoteForIndia","OAG"
"""Who let the dogs out Woof woof woof woof woof"" Exposing these mentally sick spokespersons is important. They come without preparation Then on getting exposed make personal remarks If it doesn't work start abusing","OAG"
"I really don't understand Y Lok Sabha elections are held in the month of April when it is extremely hot (in the south) & kids have school holidays due to which many families travel abroad! I do feel considering the above Lok Sabha elections should be held in the month of Feb-Mar","NAG"
"#EVMHack #GodiMedia #FarmersProtest #CAA #Article370 #chowkidarchorhai If ur in sales & readying 4 annual review cite all d above issues 4 not achieving targets. If ur boss is #Modi hater chances r he may agree & give u a promotion!","CAG"
"Every week Mr. Modi comes and tells you his ""Mann ki baat"". Who cares about what he thinks? We are interested in the 'mann ki baat' of the people of India: CP @RahulGandhi","CAG"
"Since 2014 Scholarship allocations for Dalit students have been reduced. The perpetrators of the Bhima Koregaon violence have been protected. Dalits are being lynched in BJP states. Behind the pretences this is the true Anti-Dalit face of BJP! #AmbedkarJayanti","OAG"
"The #Modi govt had argued in court that Aadhaar data is completely safe & it is kept behind '13ft high & 5ft thick walls'. Now we find out that voter names have been deleted using stolen Aadhar database. Is this the the real reason the BJP & @UIDAI were forcing Aadhaar on us?","CAG"
"While the nation was kept busy with Hijab ka Hisaab a Gujarat based Ship Building Firm defrauded banks of over 22800 Cr. #ChowkidarChorHai #NoVoteToBJP #SAVEINDIAfromAntiIndiaBJP","CAG"
"What happened to fekus slogans ""ACCHE DIN"" ""NA KHAUNGA NA KHANE DUNGA"" Acche Din has dissapeared & now its minimum 40% Cut Money Jai ho #ModiHaitoMumkinHai #ChowkidarChorHai","OAG"
"Ladies and Gentlemen This man wants to get away with the #RafaleScam by hiding behind his caste #ChowkidarChorHai aur rahega irrespective of which caste or creed you belong to Modiji. You didn't remember caste when you looted 30000 crores with Ambani?","OAG"
"In Dahod (Gujarat) Modiji will try his best to mislead the aboriginals with his corrupt policies. To ensure that the identity of the tribals is not played with the indigenous comrades of the whole country will unite tomorrow. Protest with the #GoBackModi hashtag","OAG"
"Sanjay Raut got it spot on the BJP glorifies Nathuram Godse but the foreign dignitaries on India tour are taken to Sabarmati Ashram"" while also asserting that Mahatma Gandhi remains the identity of India on the global stage. #GoBackModi","CAG"
"The land of Chatrapati Shivaji Maharaj won't forgive and forget the injustice done by BJP Govt to Maharashtra. Time for BJP to pack their bags forever. Maharashtra supports #GoBackModi","OAG"
"Today LokSabha passed Unregulated Deposit/AntiPonzi Bill. I also supported this bill. Our Mission Fight against Ponzi/Bogus Chit Fund reaching to logical conclusion to have full proof act at National Level. I thank Hon PM Narendra Modi ji for protecting Small Innocent Investors","NAG"
"Lok Sabha passed 10% Economic Reservation Bill. I feel happy that I am part (being voted in favour of this bill) for this historical bill/moment giving justice/opportunity to economic backward class. Only PM @narendramodi @BJP4India can do this","NAG"
"The problem with the world is that the intelligent people are full of doubts while the stupid ones are full of confidence. ~ Charles Bukowski American-German Poet-Thinker","NAG"
"A BJP delegation met EC special observer Ajay Naik to complain about the violence during polling today in WB. BJP demanded 100% deployment of central forces instead of the current strength of 80%. #Elections2019 http://bit.ly/ElectionUpdatesNL Image","NAG"
"Whatever Sanghi ideologues may now claim the truth is that when Gandhi was alive the RSS had an intense hatred for the Mahatma. Their sarsanghchalak MS Golwalkar was particularly venomous towards Gandhi. Read the link below","OAG"
"A sitting Prime Minister who speaks so cold bloodedly of starting a nuclear war: merely to win re-election: https://indiatoday.in/elections/lok-sabha-2019/story/our-nuclear-weapons-are-not-for-diwali-pm-modi-on-pak-nuclear-button-threat-1506893-2019-04-21 Let's be absolutely clear; this man does not care for India Indians the globe humanity. All he cares is for his own gaddi","OAG"
"Our Armed Forces refused to become Indira's Sena and they shall never become Modi's Sena either. But tragically the EC seems to lacks the institutional pride and self-respect of our Armed Forces","OAG"
"A seasoned leader like Sharad Pawar Saheb is now abusing my family. Clearly he has taken lessons from The Dynasty in Delhi which he is closely working with","OAG"
"Shocking letter by Colonel Purohit to Human Rights Commission exposes how he was tortured https://pgurus.com/shocking-letter-by-colonel-purohit-to-human-rights-commission-exposes-how-he-was-tortured-for-admitting-crimes/ via @PGurus1","NAG"
"IT Commissioner S K Srivastava complaints to Election Commission against huge money pumping by Karti & Chidambaram in Sivaganga https://pgurus.com/it-commissioner-s-k-srivastava-complaints-to-election-commission-against-huge-money-pumping-by-karti-chidambaram-in-sivaganga/ via @PGurus1","NAG"
"Govt removes ED special director Vineet Agarwal who transferred officer probing Vijay Mallya and Nirav Modi via @htTweets https://hindustantimes.com/india-news/","NAG"
"Agencies track down transcripts of Karti a plush life of salacious details and illegalities https://pgurus.com/agencies-track-down-transcripts-of-karti-a-plush-life-of-threesome-experience-and-illegalities/ via @PGurus1","NAG"
"She is very much Indian and a Durga bhakt. Her single minded resolve to finish Commies has warped her perspective of all opposition","OAG"
"What crime or corruption she has committed. Were Amit Shah and Namo not accused of crimes. You tweet like you are working for Digvijay. If so first answer why Bailgaadi walas and walis are contesting elections","CAG"
"On his Jayanthi remembering Babasaheb Ambedkar. Babasaheb's life's work was to give our generation the tools to fight for our dignity & self-respect. I'm also indebted to him for the example he set for us marginalised - through a lifetime of defiance against majoritarianism","NAG"
"Arrived in Bihar earlier today. Will be addressing public gatherings in Kishanganj for its next MP (inshallah) Akhtarul Iman","NAG"
"Attention @sarbanandsonwal This old man was beaten up in Bishwanath Chariali for selling beef. Beef is not banned in Assam and the northeast. Many communities apart from Muslims consume beef. But interestingly self appointed gaurakshaks find only poor Muslim traders to harass","OAG"
"Few people would get a mandate like Modi's. But he will always be remembered for his really long list of failures. The Akhlaqs Junaids & Rohiths of India will not be forgotten","OAG"
"It seems Sanghi leaders are only EXPERTS in human anatomy. After all their experience is rich: Gujarat 2002 Bilqis Bano Ehsan Jafri Akhlaq Pehli Khan Junaid Shaukat Ali & innumerable others #BJPDogWhistle","CAG"
"I say Muslims should get a FAIR DEAL in this country that they should be treated as human beings & I am called 'Bhadkhau Bhaijaan'. @Manekagandhibjp pls understand that a vote is not feudal 'salami'. An MP cannot refuse a constituent on their faith or who they voted for","CAG"
"#Solapur has embraced my brother @Prksh_Ambedkar. The people of Maharashtra will reject the soft/hard Hindutva of NCP Congress and BJP inshallah","NAG"
"@imtiaz_jaleel's victory from Aurangabad will be the victory of secularism & justice. Aurangabad will once again be the land that challenged & defied Delhi's Sultans inshallah","NAG"
"Elections are elections not dharmayuddha. But how's BJP to know that? They make everything a question of dharma/astha as if that's what'll create jobs. What if a 'daadhi-topiwala' Asad had said this is jehad? Wonder which pole he'd be hanging by by now","OAG"
"AIMIM wants the progress of all of Seemanchal. Congress is still campaigning on the baasi (rotten) program of ""BJP ka darr"". Darr chala gaya ab insaaf chahiye. Their leadership is so spineless that they couldn't get Sidhu to pause for Azaan in se kya umeeed kar sate hai?","OAG"
"This is Kamal Nath model where victims of violence are detained in order to save them from mobs. Is @sarbanandsonwal accepting that mob is stronger than his law & order machinery? If yes why's he still CM? If not then why was Soukat detained?","OAG"
"The oldest dog-whistle Pakistan is back! @AmitShah It's easy to know if it's an Indian procession or Pakistani: if it has Indian citizens participating it is Indian. Pehle bhi kaha tha: please read the Constitution at least once #BJPDogWhistle","CAG"
"Dog-whistle: Muslim women should recognize their ""true brothers"". Translation: Muslim men are the last patriarchal species in India & Yogi is the doyen of Muslim women's liberation #BJPDogWhistle","CAG"
